Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-10217,2025-12-16,2025-12-23,Standard Class,Corporate,East,New York,Office Supplies,Binders,137.16,5,0.4,-10.97
ORD-10218,2023-08-31,2023-09-06,Standard Class,Corporate,West,Oregon,Furniture,Furnishings,77.01,3,0.1,2.31
ORD-10219,2024-09-19,2024-09-26,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,19.3,8,0.3,0.19
ORD-10220,2025-12-03,2025-12-03,Same Day,Consumer,West,Arizona,Office Supplies,Paper,28.56,6,0.0,8.0
ORD-10221,2024-05-18,2024-05-23,Second Class,Consumer,East,New Jersey,Technology,Machines,2307.71,5,0.4,-323.08
ORD-10222,2024-07-07,2024-07-14,Standard Class,Corporate,East,Massachusetts,Office Supplies,Binders,204.56,8,0.3,2.05
ORD-10223,2023-08-08,2023-08-12,Second Class,Consumer,Central,Michigan,Office Supplies,Storage,669.5,8,0.1,127.2
ORD-10224,2024-10-10,2024-10-13,First Class,Corporate,West,Arizona,Office Supplies,Fasteners,96.91,6,0.3,0.97
ORD-10225,2023-09-04,2023-09-05,Same Day,Consumer,Central,Texas,Office Supplies,Labels,31.26,4,0.3,0.31
ORD-10226,2023-09-22,2023-09-29,Standard Class,Consumer,West,California,Technology,Machines,2111.69,5,0.5,-485.69
ORD-10227,2025-09-08,2025-09-08,Same Day,Corporate,South,North Carolina,Technology,Copiers,9996.41,5,0.0,2199.21
ORD-10228,2023-11-03,2023-11-09,Standard Class,Consumer,South,Georgia,Furniture,Bookcases,1127.72,4,0.3,-169.16
ORD-10229,2025-07-19,2025-07-23,Second Class,Corporate,West,Oregon,Office Supplies,Labels,99.07,6,0.5,-16.84
ORD-10230,2025-08-25,2025-08-29,Second Class,Consumer,West,Washington,Furniture,Tables,1301.95,4,0.0,156.23
ORD-10231,2024-04-04,2024-04-10,Standard Class,Corporate,East,New Jersey,Office Supplies,Labels,12.99,5,0.1,2.47
ORD-10232,2025-06-06,2025-06-09,First Class,Consumer,Central,Ohio,Office Supplies,Fasteners,121.99,7,0.0,34.16
ORD-10233,2025-05-05,2025-05-12,Standard Class,Consumer,East,Massachusetts,Office Supplies,Fasteners,13.02,1,0.0,3.65
ORD-10234,2025-12-22,2025-12-24,First Class,Consumer,South,Florida,Office Supplies,Binders,254.25,5,0.4,-20.34
ORD-10235,2023-10-13,2023-10-15,First Class,Consumer,East,New York,Furniture,Chairs,570.11,4,0.0,68.41
ORD-10236,2023-03-09,2023-03-14,Second Class,Consumer,West,Nevada,Office Supplies,Storage,187.96,1,0.0,52.63
ORD-10237,2024-03-07,2024-03-14,Standard Class,Consumer,South,Florida,Technology,Accessories,125.02,5,0.2,5.0
ORD-10238,2025-10-09,2025-10-11,First Class,Home Office,East,New Jersey,Office Supplies,Labels,32.71,5,0.1,6.21
ORD-10239,2023-11-28,2023-12-01,First Class,Corporate,East,New York,Technology,Phones,499.59,7,0.1,64.95
ORD-10240,2023-06-28,2023-07-05,Standard Class,Consumer,East,New York,Furniture,Bookcases,1988.88,4,0.2,-119.33
ORD-10241,2025-08-08,2025-08-14,Standard Class,Consumer,Central,Michigan,Office Supplies,Fasteners,64.33,8,0.15,9.33
ORD-10242,2024-03-16,2024-03-22,Standard Class,Consumer,East,New York,Office Supplies,Storage,208.82,4,0.1,39.68
ORD-10243,2025-05-30,2025-06-04,Second Class,Consumer,East,New Jersey,Office Supplies,Binders,194.67,6,0.3,1.95
ORD-10244,2024-01-17,2024-01-23,Standard Class,Consumer,South,Tennessee,Office Supplies,Binders,30.91,2,0.0,8.65
ORD-10245,2025-02-17,2025-02-20,First Class,Consumer,East,Virginia,Office Supplies,Storage,136.7,1,0.0,38.28
ORD-10246,2024-03-20,2024-03-27,Standard Class,Home Office,South,Alabama,Office Supplies,Storage,916.28,8,0.15,132.86
ORD-10247,2024-12-27,2024-12-29,First Class,Home Office,East,Pennsylvania,Furniture,Tables,913.25,6,0.0,109.59
ORD-10248,2025-07-24,2025-07-29,Second Class,Consumer,Central,Illinois,Office Supplies,Art,53.75,3,0.1,10.21
ORD-10249,2025-06-28,2025-07-05,Standard Class,Consumer,South,Tennessee,Technology,Accessories,265.52,2,0.0,58.41
ORD-10250,2023-10-23,2023-10-26,First Class,Corporate,West,California,Office Supplies,Storage,952.13,5,0.0,266.6
ORD-10251,2023-08-11,2023-08-17,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,165.44,6,0.1,31.43
ORD-10252,2025-11-19,2025-11-26,Standard Class,Consumer,Central,Texas,Technology,Copiers,19529.84,7,0.1,2538.88
ORD-10253,2024-11-09,2024-11-16,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,307.81,2,0.0,86.19
ORD-10254,2025-10-03,2025-10-09,Standard Class,Corporate,West,Arizona,Office Supplies,Art,33.78,2,0.15,4.9
ORD-10255,2025-04-12,2025-04-16,Second Class,Consumer,Central,Ohio,Office Supplies,Paper,205.81,8,0.5,-34.99
ORD-10256,2023-12-29,2024-01-05,Standard Class,Home Office,Central,Wisconsin,Technology,Accessories,772.65,4,0.0,169.98
ORD-10257,2023-06-19,2023-06-24,Second Class,Consumer,East,New Jersey,Office Supplies,Fasteners,9.98,2,0.0,2.79
ORD-10258,2025-10-04,2025-10-11,Standard Class,Home Office,East,Massachusetts,Furniture,Tables,4636.77,4,0.0,556.41
ORD-10259,2025-01-31,2025-02-06,Standard Class,Consumer,East,Virginia,Furniture,Bookcases,1825.52,3,0.0,219.06
ORD-10260,2025-06-27,2025-06-29,First Class,Consumer,East,Massachusetts,Office Supplies,Binders,288.69,8,0.5,-49.08
ORD-10261,2023-06-14,2023-06-14,Same Day,Consumer,South,Tennessee,Technology,Copiers,12044.36,8,0.15,1023.77
ORD-10262,2023-09-03,2023-09-07,Second Class,Home Office,East,Massachusetts,Technology,Accessories,965.83,5,0.1,125.56
ORD-10263,2024-10-27,2024-11-01,Second Class,Consumer,Central,Michigan,Office Supplies,Paper,28.49,1,0.4,-2.28
ORD-10264,2024-02-03,2024-02-09,Standard Class,Home Office,West,Nevada,Office Supplies,Fasteners,84.1,6,0.2,8.41
ORD-10265,2025-02-10,2025-02-14,Second Class,Consumer,East,New York,Technology,Accessories,262.32,3,0.15,22.3
ORD-10266,2024-03-18,2024-03-24,Standard Class,Consumer,South,Florida,Office Supplies,Binders,161.72,3,0.0,45.28
ORD-10267,2023-11-16,2023-11-23,Standard Class,Home Office,East,Virginia,Office Supplies,Labels,7.65,3,0.15,1.11
ORD-10268,2023-09-21,2023-09-28,Standard Class,Corporate,Central,Michigan,Office Supplies,Binders,144.67,3,0.5,-24.59
ORD-10269,2023-07-20,2023-07-22,First Class,Corporate,South,North Carolina,Office Supplies,Labels,16.82,8,0.2,1.68
ORD-10270,2025-06-28,2025-07-05,Standard Class,Corporate,South,North Carolina,Office Supplies,Fasteners,33.79,4,0.1,6.42
ORD-10271,2023-11-18,2023-11-25,Standard Class,Consumer,Central,Illinois,Technology,Machines,2906.5,7,0.2,116.26
ORD-10272,2023-11-17,2023-11-23,Standard Class,Home Office,Central,Michigan,Office Supplies,Fasteners,48.73,6,0.0,13.64
ORD-10273,2024-06-27,2024-07-04,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Binders,10.01,1,0.2,1.0
ORD-10274,2024-02-12,2024-02-18,Standard Class,Corporate,East,Massachusetts,Office Supplies,Fasteners,75.92,6,0.2,7.59
ORD-10275,2025-05-22,2025-05-27,Second Class,Consumer,Central,Michigan,Office Supplies,Fasteners,178.29,8,0.15,25.85
ORD-10276,2025-03-28,2025-04-04,Standard Class,Consumer,East,New York,Furniture,Furnishings,93.09,1,0.0,11.17
ORD-10277,2024-03-03,2024-03-10,Standard Class,Home Office,West,Arizona,Technology,Phones,1068.6,3,0.1,138.92
ORD-10278,2023-08-06,2023-08-08,First Class,Consumer,Central,Ohio,Office Supplies,Art,28.63,1,0.15,4.15
ORD-10279,2024-06-06,2024-06-10,Second Class,Home Office,East,New Jersey,Furniture,Bookcases,2710.88,5,0.0,325.31
ORD-10280,2025-05-20,2025-05-27,Standard Class,Consumer,Central,Texas,Office Supplies,Art,39.98,1,0.0,11.19
ORD-10281,2023-07-29,2023-08-04,Standard Class,Consumer,South,North Carolina,Office Supplies,Art,35.71,7,0.2,3.57
ORD-10282,2023-06-11,2023-06-15,Second Class,Consumer,South,Georgia,Office Supplies,Fasteners,34.81,5,0.2,3.48
ORD-10283,2023-12-22,2023-12-28,Standard Class,Corporate,West,Nevada,Office Supplies,Labels,85.68,6,0.0,23.99
ORD-10284,2025-05-17,2025-05-20,First Class,Corporate,East,New Jersey,Office Supplies,Labels,34.08,5,0.15,4.94
ORD-10285,2025-05-07,2025-05-14,Standard Class,Corporate,East,New York,Technology,Copiers,1010.15,3,0.3,-50.51
ORD-10286,2023-06-24,2023-07-01,Standard Class,Consumer,Central,Michigan,Furniture,Furnishings,137.89,5,0.0,16.55
ORD-10287,2023-01-12,2023-01-19,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,315.87,7,0.0,88.44
ORD-10288,2024-12-29,2024-12-30,Same Day,Corporate,Central,Wisconsin,Technology,Phones,4119.35,8,0.2,164.77
ORD-10289,2024-04-15,2024-04-22,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,96.44,5,0.2,9.64
ORD-10290,2023-10-05,2023-10-11,Standard Class,Home Office,West,Washington,Office Supplies,Art,168.4,7,0.1,32.0
ORD-10291,2024-03-31,2024-04-07,Standard Class,Consumer,West,Washington,Office Supplies,Paper,34.53,3,0.0,9.67
ORD-10292,2023-06-08,2023-06-10,First Class,Corporate,South,Tennessee,Technology,Machines,4053.65,4,0.1,526.97
ORD-10293,2023-01-15,2023-01-22,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,30.25,1,0.4,-2.42
ORD-10294,2023-01-03,2023-01-08,Second Class,Home Office,East,Virginia,Technology,Machines,2974.12,2,0.0,654.31
ORD-10295,2023-09-29,2023-10-04,Second Class,Home Office,South,Tennessee,Furniture,Tables,2948.4,3,0.0,353.81
ORD-10296,2025-06-04,2025-06-11,Standard Class,Home Office,South,North Carolina,Office Supplies,Binders,387.84,7,0.0,108.6
ORD-10297,2025-07-18,2025-07-22,Second Class,Home Office,South,Tennessee,Office Supplies,Binders,288.64,5,0.4,-23.09
ORD-10298,2025-01-23,2025-01-28,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,29.12,1,0.0,8.15
ORD-10299,2023-06-19,2023-06-26,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,39.01,3,0.0,10.92
ORD-10300,2024-10-28,2024-11-04,Standard Class,Consumer,West,Oregon,Office Supplies,Art,56.37,2,0.3,0.56
ORD-10301,2024-12-18,2024-12-24,Standard Class,Corporate,South,Florida,Office Supplies,Labels,7.76,3,0.4,-0.62
ORD-10302,2023-11-11,2023-11-17,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,33.41,2,0.3,0.33
ORD-10303,2024-10-12,2024-10-19,Standard Class,Consumer,Central,Wisconsin,Technology,Phones,964.63,4,0.1,125.4
ORD-10304,2024-02-09,2024-02-12,First Class,Consumer,Central,Ohio,Furniture,Tables,7621.59,7,0.2,-457.3
ORD-10305,2025-07-12,2025-07-19,Standard Class,Home Office,Central,Illinois,Furniture,Furnishings,108.18,3,0.1,3.25
ORD-10306,2024-06-19,2024-06-22,First Class,Consumer,West,Nevada,Office Supplies,Storage,1061.2,5,0.2,106.12
ORD-10307,2024-11-11,2024-11-17,Standard Class,Home Office,South,Georgia,Office Supplies,Labels,16.06,6,0.1,3.05
ORD-10308,2024-01-19,2024-01-25,Standard Class,Corporate,Central,Michigan,Technology,Accessories,243.4,5,0.0,53.55
ORD-10309,2024-12-02,2024-12-08,Standard Class,Home Office,West,Nevada,Office Supplies,Binders,359.52,7,0.15,52.13
ORD-10310,2023-08-01,2023-08-08,Standard Class,Consumer,Central,Ohio,Office Supplies,Fasteners,90.66,8,0.2,9.07
ORD-10311,2023-01-10,2023-01-17,Standard Class,Consumer,Central,Texas,Office Supplies,Storage,491.25,6,0.1,93.34
ORD-10312,2024-07-16,2024-07-21,Second Class,Home Office,West,Nevada,Furniture,Bookcases,206.38,1,0.2,-12.38
ORD-10313,2023-11-09,2023-11-13,Second Class,Corporate,South,Georgia,Office Supplies,Binders,19.91,2,0.2,1.99
ORD-10314,2023-06-24,2023-06-30,Standard Class,Consumer,West,California,Office Supplies,Art,10.51,1,0.2,1.05
ORD-10315,2024-05-02,2024-05-09,Standard Class,Consumer,South,Florida,Office Supplies,Art,55.36,3,0.2,5.54
ORD-10316,2023-12-05,2023-12-11,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,182.42,1,0.4,-14.59
ORD-10317,2024-03-27,2024-04-03,Standard Class,Consumer,East,New Jersey,Technology,Machines,6990.32,4,0.0,1537.87
ORD-10318,2024-05-14,2024-05-21,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,1509.6,7,0.3,15.1
ORD-10319,2024-07-22,2024-07-29,Standard Class,Corporate,West,California,Office Supplies,Storage,688.08,6,0.0,192.66
ORD-10320,2024-03-27,2024-04-02,Standard Class,Consumer,East,New Jersey,Office Supplies,Fasteners,19.29,2,0.0,5.4
ORD-10321,2023-08-06,2023-08-11,Second Class,Corporate,Central,Ohio,Technology,Copiers,2644.76,2,0.3,-132.24
ORD-10322,2025-10-15,2025-10-21,Standard Class,Consumer,East,New York,Technology,Phones,1354.4,2,0.1,176.07
ORD-10323,2023-08-07,2023-08-11,Second Class,Corporate,West,California,Office Supplies,Fasteners,72.83,3,0.1,13.84
ORD-10324,2025-03-12,2025-03-19,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,16.45,2,0.0,4.61
ORD-10325,2024-02-17,2024-02-22,Second Class,Corporate,South,North Carolina,Office Supplies,Binders,98.9,3,0.1,18.79
ORD-10326,2025-05-17,2025-05-22,Second Class,Consumer,South,Georgia,Office Supplies,Storage,669.27,3,0.2,66.93
ORD-10327,2023-02-15,2023-02-22,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,101.68,3,0.4,-8.13
ORD-10328,2024-01-02,2024-01-06,Second Class,Consumer,Central,Texas,Office Supplies,Art,218.35,7,0.2,21.84
ORD-10329,2023-07-31,2023-08-06,Standard Class,Corporate,South,North Carolina,Office Supplies,Binders,34.17,1,0.0,9.57
ORD-10330,2023-10-26,2023-11-02,Standard Class,Home Office,West,California,Technology,Copiers,1218.99,1,0.0,268.18
ORD-10331,2024-09-30,2024-10-04,Second Class,Consumer,South,North Carolina,Office Supplies,Storage,940.83,6,0.4,-75.27
ORD-10332,2024-12-21,2024-12-27,Standard Class,Corporate,East,Virginia,Office Supplies,Storage,419.8,3,0.2,41.98
ORD-10333,2025-05-02,2025-05-09,Standard Class,Corporate,West,Oregon,Office Supplies,Fasteners,43.55,2,0.2,4.35
ORD-10334,2023-03-04,2023-03-07,First Class,Corporate,Central,Ohio,Office Supplies,Paper,102.66,5,0.2,10.27
ORD-10335,2025-04-02,2025-04-08,Standard Class,Consumer,Central,Illinois,Office Supplies,Labels,83.61,8,0.3,0.84
ORD-10336,2023-08-30,2023-09-01,First Class,Consumer,East,Pennsylvania,Furniture,Bookcases,377.54,2,0.4,-90.61
ORD-10337,2023-10-04,2023-10-06,First Class,Consumer,Central,Michigan,Furniture,Furnishings,359.95,8,0.1,10.8
ORD-10338,2023-11-10,2023-11-12,First Class,Home Office,East,Massachusetts,Office Supplies,Labels,15.76,2,0.0,4.41
ORD-10339,2023-03-28,2023-04-03,Standard Class,Consumer,West,California,Office Supplies,Storage,100.24,1,0.3,1.0
ORD-10340,2024-05-09,2024-05-16,Standard Class,Consumer,East,New Jersey,Office Supplies,Labels,75.2,8,0.15,10.9
ORD-10341,2024-12-21,2024-12-24,First Class,Corporate,West,California,Office Supplies,Art,138.14,6,0.1,26.25
ORD-10342,2025-10-31,2025-11-07,Standard Class,Home Office,West,Washington,Office Supplies,Storage,71.14,1,0.0,19.92
ORD-10343,2023-01-19,2023-01-23,Second Class,Consumer,West,Oregon,Office Supplies,Storage,1036.57,7,0.2,103.66
ORD-10344,2023-07-24,2023-07-31,Standard Class,Consumer,Central,Illinois,Office Supplies,Fasteners,76.17,5,0.1,14.47
ORD-10345,2025-03-27,2025-04-02,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Labels,9.05,1,0.15,1.31
ORD-10346,2025-03-04,2025-03-07,First Class,Corporate,East,New York,Office Supplies,Storage,744.78,5,0.0,208.54
ORD-10347,2024-09-21,2024-09-25,Second Class,Corporate,South,Tennessee,Office Supplies,Fasteners,64.19,3,0.0,17.97
ORD-10348,2024-10-19,2024-10-21,First Class,Consumer,East,Virginia,Technology,Accessories,75.24,6,0.0,16.55
ORD-10349,2025-04-04,2025-04-06,First Class,Consumer,East,Pennsylvania,Office Supplies,Binders,317.49,7,0.0,88.9
ORD-10350,2023-01-03,2023-01-04,Same Day,Corporate,West,Washington,Office Supplies,Labels,60.32,5,0.1,11.46
ORD-10351,2025-06-16,2025-06-23,Standard Class,Corporate,Central,Ohio,Office Supplies,Storage,513.14,3,0.3,5.13
ORD-10352,2025-03-17,2025-03-20,First Class,Consumer,South,Florida,Office Supplies,Binders,36.12,1,0.1,6.86
ORD-10353,2025-07-13,2025-07-20,Standard Class,Consumer,East,New York,Office Supplies,Storage,59.07,1,0.0,16.54
ORD-10354,2023-09-24,2023-09-29,Second Class,Consumer,South,North Carolina,Technology,Phones,1175.07,2,0.0,258.52
ORD-10355,2024-08-15,2024-08-20,Second Class,Consumer,East,New Jersey,Technology,Machines,10967.79,4,0.2,438.71
ORD-10356,2023-07-14,2023-07-21,Standard Class,Consumer,Central,Michigan,Technology,Phones,1686.92,6,0.1,219.3
ORD-10357,2025-09-25,2025-10-01,Standard Class,Consumer,Central,Wisconsin,Furniture,Chairs,674.39,3,0.1,20.23
ORD-10358,2024-01-27,2024-01-27,Same Day,Consumer,South,Tennessee,Office Supplies,Paper,87.49,4,0.0,24.5
ORD-10359,2024-01-01,2024-01-07,Standard Class,Home Office,East,Virginia,Office Supplies,Fasteners,104.02,6,0.1,19.76
ORD-10360,2024-11-18,2024-11-22,Second Class,Consumer,East,Virginia,Furniture,Furnishings,269.17,6,0.2,-16.15
ORD-10361,2023-09-10,2023-09-12,First Class,Home Office,South,North Carolina,Office Supplies,Storage,748.36,3,0.1,142.19
ORD-10362,2024-08-20,2024-08-23,First Class,Home Office,West,Nevada,Office Supplies,Fasteners,73.55,8,0.0,20.59
ORD-10363,2024-12-09,2024-12-15,Standard Class,Corporate,West,Washington,Furniture,Furnishings,290.2,3,0.4,-69.65
ORD-10364,2025-12-07,2025-12-07,Same Day,Corporate,East,New Jersey,Office Supplies,Storage,877.54,5,0.0,245.71
ORD-10365,2023-06-19,2023-06-26,Standard Class,Home Office,South,North Carolina,Office Supplies,Storage,639.68,5,0.5,-108.75
ORD-10366,2025-07-28,2025-07-30,First Class,Home Office,South,North Carolina,Office Supplies,Fasteners,74.07,7,0.3,0.74
ORD-10367,2024-09-07,2024-09-12,Second Class,Corporate,West,Oregon,Office Supplies,Storage,1343.95,7,0.1,255.35
ORD-10368,2025-12-02,2025-12-04,First Class,Corporate,West,Washington,Furniture,Furnishings,105.96,1,0.15,-1.59
ORD-10369,2025-01-11,2025-01-18,Standard Class,Home Office,South,Tennessee,Office Supplies,Fasteners,44.55,2,0.1,8.46
ORD-10370,2024-10-01,2024-10-08,Standard Class,Corporate,South,Georgia,Office Supplies,Art,48.89,8,0.0,13.69
ORD-10371,2025-07-19,2025-07-21,First Class,Consumer,South,North Carolina,Technology,Copiers,11823.92,7,0.0,2601.26
ORD-10372,2025-08-02,2025-08-06,Second Class,Corporate,West,Washington,Office Supplies,Labels,12.49,4,0.0,3.5
ORD-10373,2024-12-28,2025-01-04,Standard Class,Consumer,South,Alabama,Furniture,Furnishings,100.61,3,0.1,3.02
ORD-10374,2023-04-20,2023-04-21,Same Day,Corporate,West,Arizona,Furniture,Furnishings,572.51,8,0.0,68.7
ORD-10375,2023-06-15,2023-06-21,Standard Class,Home Office,East,Massachusetts,Office Supplies,Labels,15.63,5,0.0,4.38
ORD-10376,2023-08-26,2023-08-31,Second Class,Home Office,South,Georgia,Office Supplies,Fasteners,30.93,6,0.2,3.09
ORD-10377,2023-08-14,2023-08-20,Standard Class,Consumer,Central,Michigan,Office Supplies,Paper,50.41,2,0.0,14.11
ORD-10378,2025-04-28,2025-05-03,Second Class,Corporate,West,California,Office Supplies,Paper,80.32,7,0.0,22.49
ORD-10379,2024-03-19,2024-03-25,Standard Class,Consumer,South,Tennessee,Office Supplies,Binders,124.31,4,0.15,18.02
ORD-10380,2025-09-05,2025-09-09,Second Class,Consumer,West,Washington,Office Supplies,Fasteners,113.88,5,0.4,-9.11
ORD-10381,2023-04-30,2023-05-07,Standard Class,Home Office,Central,Illinois,Technology,Copiers,13416.33,8,0.0,2951.59
ORD-10382,2023-03-13,2023-03-20,Standard Class,Consumer,West,Oregon,Technology,Machines,11344.7,6,0.4,-1588.26
ORD-10383,2023-11-04,2023-11-06,First Class,Home Office,West,Oregon,Office Supplies,Storage,1500.64,7,0.0,420.18
ORD-10384,2023-10-03,2023-10-10,Standard Class,Home Office,West,Arizona,Office Supplies,Labels,26.45,2,0.2,2.64
ORD-10385,2023-11-24,2023-12-01,Standard Class,Consumer,Central,Michigan,Furniture,Chairs,609.85,3,0.0,73.18
ORD-10386,2025-07-01,2025-07-08,Standard Class,Corporate,South,North Carolina,Office Supplies,Labels,9.56,2,0.2,0.96
ORD-10387,2025-07-24,2025-07-26,First Class,Consumer,South,Georgia,Furniture,Bookcases,4556.73,8,0.0,546.81
ORD-10388,2024-10-10,2024-10-15,Second Class,Consumer,Central,Texas,Furniture,Furnishings,14.89,1,0.3,-2.23
ORD-10389,2025-06-22,2025-06-29,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,182.17,6,0.3,1.82
ORD-10390,2024-02-20,2024-02-23,First Class,Consumer,South,Tennessee,Office Supplies,Storage,1055.23,7,0.2,105.52
ORD-10391,2023-08-15,2023-08-17,First Class,Home Office,Central,Wisconsin,Office Supplies,Fasteners,19.52,8,0.1,3.71
ORD-10392,2023-07-03,2023-07-10,Standard Class,Consumer,East,New York,Furniture,Tables,428.77,1,0.15,-6.43
ORD-10393,2025-09-03,2025-09-07,Second Class,Home Office,East,Virginia,Office Supplies,Storage,490.74,5,0.0,137.41
ORD-10394,2024-08-31,2024-09-06,Standard Class,Home Office,East,Massachusetts,Office Supplies,Storage,430.79,2,0.0,120.62
ORD-10395,2024-10-15,2024-10-21,Standard Class,Home Office,South,Georgia,Furniture,Furnishings,765.93,7,0.0,91.91
ORD-10396,2023-06-01,2023-06-07,Standard Class,Consumer,East,Pennsylvania,Furniture,Bookcases,4505.18,8,0.0,540.62
ORD-10397,2023-12-17,2023-12-24,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,45.43,7,0.1,8.63
ORD-10398,2025-09-11,2025-09-16,Second Class,Consumer,South,Tennessee,Office Supplies,Binders,133.78,3,0.0,37.46
ORD-10399,2025-11-14,2025-11-20,Standard Class,Corporate,South,Alabama,Office Supplies,Paper,44.39,4,0.2,4.44
